Make,Model,Location,First registration,Mileage,Power,Transmission,Fuel,Drive type,Consumption,CO2 emissions,Body color,Interior color,Interior material,Body,Doors,Seats,Price
Toyota,Land Cruiser,Germany,2024,25,409,Automatic,Petrol,4x4,9.5,218,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,179549.0
Toyota,Land Cruiser,Germany,2023,15,409,Automatic,Petrol,4x4,10.4,218,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,179549.0
Porsche,991,Germany,2018,33757,493,Automatic,Petrol,4x2,12.1,288,Red,Black interior,Alcantara interior,Coupe,2/3 doors,2,179499.0
Porsche,992,Germany,2024,0,389,Automatic,Petrol,4x2,9.6,218,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,179499.0
Toyota,Land Cruiser,Germany,2024,15,409,Automatic,Petrol,4x4,12.1,275,White,Beige interior,Full leather interior,SUV / offroad,4/5 doors,7,179449.0
Toyota,Land Cruiser,Germany,2023,12,409,Automatic,Petrol,4x4,12.1,275,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,179449.0
Toyota,Land Cruiser,Germany,2024,15,409,Automatic,Petrol,4x4,12.1,275,White,Beige interior,Full leather interior,SUV / offroad,4/5 doors,7,179449.0
Toyota,Land Cruiser,Germany,2023,4,409,Automatic,Petrol,4x4,9.5,218,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,179449.0
Porsche,992,Germany,2024,15,389,Automatic,Petrol,4x2,9.6,218,Green,Black interior,Full leather interior,Cabriolet,2/3 doors,4,179449.0
Toyota,Land Cruiser,Germany,2024,15,409,Automatic,Petrol,4x4,10.4,218,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,7,179449.0
Porsche,991,Germany,2018,13100,493,Automatic,Petrol,4x2,12.1,288,White,Black interior,Full leather interior,Coupe,2/3 doors,2,177099.0
Porsche,992,Germany,2023,3100,473,Automatic,Petrol,4x4,10.6,239,Yellow,Black interior,Alcantara interior,Coupe,2/3 doors,4,177099.0
Audi,RS5,Netherlands,2024,10,444,Automatic,Petrol,4x4,9.1,208,Grey,Other interior color,Other interior material,Sedans / saloons,4/5 doors,5,177099.0
Alpine,A110,France,2024,100,296,Automatic,Petrol,4x2,6.4,153,White,Black interior,Alcantara interior,Coupe,2/3 doors,2,177099.0
BMW,X7,France,2023,7299,335,Automatic,Diesel,4x4,8.5,224,Grey,4/5 doors,4/5 doors,SUV / offroad,4/5 doors,6,177099.0
Land Rover,Range Rover,Netherlands,2024,18152,460,Automatic,Petrol,4x4,7.7,187,Grey,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,177099.0
Porsche,992,Germany,2022,7482,473,Automatic,Petrol,4x4,10.6,226,Black,Black interior,Part leather interior,Cabriolet,2/3 doors,4,177099.0
Porsche,Cayenne,France,2021,16500,671,Automatic,Hybrid,4x4,7.7,88,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,177099.0
Porsche,992,France,2020,24990,444,Automatic,Petrol,4x2,9.1,208,Grey,Black interior,4/5 doors,Cabriolet,2/3 doors,4,177099.0
Ferrari,Portofino,Germany,2018,54500,591,Automatic,Petrol,4x2,11.2,267,Grey,Other interior color,Full leather interior,Cabriolet,2/3 doors,4,177099.0
Mercedes-Benz,G 400,Germany,2021,37900,326,Automatic,Diesel,4x4,10.6,282,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,177099.0
Land Rover,Range Rover,France,2023,8000,503,Automatic,Hybrid,4x4,7.7,18,Black,Black interior,4/5 doors,SUV / offroad,4/5 doors,5,177099.0
Mercedes-Benz,GLC 63 AMG,France,2024,3984,671,Automatic,Hybrid,4x4,7.7,170,Grey,4/5 doors,4/5 doors,SUV / offroad,4/5 doors,5,177099.0
BMW,X7,France,2024,10,335,Automatic,Diesel,4x4,8.4,223,White,4/5 doors,4/5 doors,SUV / offroad,4/5 doors,7,177099.0
BMW,M3,France,2023,654,543,Automatic,Petrol,4x4,10.0,248,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,177099.0
Porsche,991,Austria,2015,28500,469,Automatic,Petrol,4x2,12.4,289,Black,Black interior,Alcantara interior,Coupe,2/3 doors,2,177099.0
BMW,M4,Germany,2023,830,543,Automatic,Petrol,4x2,10.0,222,Black,Black interior,Full leather interior,Coupe,2/3 doors,4,177099.0
Bentley,Bentayga,Germany,2019,47888,599,Automatic,Petrol,4x4,12.4,296,Blue,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5,177099.0
Mercedes-Benz,G 400,Germany,2023,5500,326,Automatic,Diesel,4x4,11.2,297,White,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5,177099.0
Bentley,Continental GT,Belgium,2018,24500,700,Automatic,Petrol,4x4,15.9,362,Black,Brown interior,Full leather interior,Coupe,2/3 doors,4,177099.0
Porsche,992,Germany,2024,1200,473,Automatic,Petrol,4x2,10.1,221,Silver,Black interior,Cloth interior,Coupe,2/3 doors,4,176199.0
BMW,M8,Poland,2023,10,617,Automatic,Petrol,4x4,11.0,263,Blue,Black interior,Full leather interior,Coupe,4/5 doors,5,176199.0
BMW,XM,Belgium,2024,2900,644,Automatic,Petrol,4x4,7.7,187,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,176099.0
Mercedes-Benz,SL 63 AMG,Spain,2023,19000,577,Automatic,Petrol,4x4,12.2,292,Blue,Other interior color,Other interior material,Cabriolet,2/3 doors,2,176099.0
Aston Martin,DB11,Spain,2020,47900,630,Automatic,Petrol,4x2,7.7,187,Grey,Other interior color,Other interior material,Coupe,2/3 doors,4,176099.0
Aston Martin,Vantage,Spain,2024,50,503,Automatic,Petrol,4x2,10.5,264,Silver,Other interior color,Other interior material,Coupe,2/3 doors,2,176099.0
Mercedes-Benz,G 63 AMG,Belgium,2021,24000,577,Automatic,Petrol,4x4,15.6,373,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,176099.0
Mercedes-Benz,G 63 AMG,Italy,2020,78000,577,Automatic,Petrol,4x4,14.4,373,Black,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,176049.0
Porsche,992,Italy,2022,11647,473,Automatic,Petrol,4x4,10.6,227,Grey,Other interior color,Other interior material,Coupe,2/3 doors,4,176049.0
Maserati,Granturismo,Italy,2023,7081,483,Automatic,Petrol,4x2,10.2,230,Grey,Beige interior,Full leather interior,Coupe,2/3 doors,4,176049.0
Porsche,992,Italy,2022,20000,444,Automatic,Petrol,4x4,9.9,225,White,Black interior,Full leather interior,Cabriolet,2/3 doors,4,176049.0
Porsche,992,Italy,2021,35000,380,Automatic,Petrol,4x4,9.7,221,Green,Other interior color,Other interior material,Cabriolet,2/3 doors,4,176049.0
Land Rover,Range Rover,France,2024,3200,460,Automatic,Other fuel type,4x2,7.7,18,4/5 doors,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,176049.0
Audi,R8,Germany,2021,25800,532,Automatic,Petrol,4x4,13.6,311,White,Other interior color,Full leather interior,Cabriolet,2/3 doors,2,176049.0
Porsche,992,France,2022,35989,480,Automatic,Petrol,4x2,10.2,224,4/5 doors,Other interior color,Other interior material,Cabriolet,2/3 doors,4,176049.0
Mercedes-Benz,AMG GT C,France,2021,18500,558,Automatic,Petrol,4x2,12.1,289,4/5 doors,Other interior color,Other interior material,Coupe,2/3 doors,2,176049.0
McLaren,570S,Germany,2018,43000,562,Automatic,Petrol,4x2,7.7,187,Black,Black interior,Alcantara interior,Cabriolet,2/3 doors,2,176049.0
Ferrari,458,Germany,2011,80000,558,Automatic,Petrol,4x2,11.5,275,Red,Black interior,Full leather interior,Coupe,2/3 doors,2,176049.0
Audi,RS6,Italy,2024,2301,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Alcantara interior,Station Wagon,4/5 doors,5,176049.0
Mercedes-Benz,SLS AMG,Germany,2012,55500,563,Automatic,Petrol,4x2,13.2,308,White,Black interior,Full leather interior,Coupe,2/3 doors,2,176049.0
Porsche,Cayenne,Poland,2024,4000,468,Automatic,Petrol,4x4,11.8,283,Blue,4/5 doors,4/5 doors,SUV / offroad,4/5 doors,5,174799.0
Toyota,Land Cruiser,Germany,2024,35,299,Automatic,Diesel,4x4,9.5,250,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,174749.0
Porsche,Cayenne,Germany,2024,9999,493,Automatic,Petrol,4x4,12.7,287,White,Grey interior,Alcantara interior,SUV / offroad,4/5 doors,5,174749.0
Porsche,992,Germany,2023,1873,444,Automatic,Petrol,4x4,9.9,227,Silver,Black interior,Full leather interior,Coupe,2/3 doors,4,174749.0
Porsche,992,Germany,2023,7837,444,Automatic,Petrol,4x4,9.9,225,Black,Beige interior,Full leather interior,Cabriolet,2/3 doors,4,174749.0
Porsche,992,Germany,2023,26500,444,Automatic,Petrol,4x4,9.9,225,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,174749.0
Audi,RSQ8,Germany,2024,0,591,Automatic,Petrol,4x4,12.1,277,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,174749.0
Porsche,992,Germany,2023,17412,473,Automatic,Petrol,4x4,10.6,226,Grey,Black interior,Alcantara interior,Cabriolet,2/3 doors,4,174749.0
Mercedes-Benz,GLS 63,Germany,2023,34831,603,Automatic,Petrol,4x4,7.7,187,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,174749.0
Porsche,992,Germany,2024,11000,473,Automatic,Petrol,4x2,10.1,221,Grey,Black interior,Alcantara interior,Coupe,2/3 doors,4,174749.0
Mercedes-Benz,GLE 63 AMG,Germany,2024,6260,603,Automatic,Petrol,4x4,7.7,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,174749.0
Porsche,992,Germany,2023,14900,444,Automatic,Petrol,4x2,9.6,220,Black,Black interior,Full leather interior,Coupe,2/3 doors,4,174749.0
Mercedes-Benz,G 500,Germany,2023,12000,416,Automatic,Petrol,4x4,14.2,340,Black,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5,174749.0
Porsche,992,Germany,2023,8500,473,Automatic,Petrol,4x2,10.1,221,Yellow,Black interior,Alcantara interior,Coupe,2/3 doors,4,171549.0
Porsche,992,Germany,2024,10000,444,Automatic,Petrol,4x4,9.9,225,White,Black interior,Full leather interior,Cabriolet,2/3 doors,4,174749.0
Porsche,992,Germany,2024,9999,444,Automatic,Petrol,4x4,9.9,227,Black,4/5 doors,4/5 doors,Coupe,2/3 doors,4,174749.0
Toyota,Land Cruiser,Germany,2023,15,295,Automatic,Diesel,4x4,12.1,275,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,174749.0
Bentley,Mulsanne,Germany,2016,23690,530,Automatic,Petrol,4x2,14.3,342,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,4,174749.0
Porsche,992,Germany,2024,9900,389,Automatic,Petrol,4x2,9.6,218,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,174699.0
Porsche,992,Germany,2021,63400,573,Automatic,Petrol,4x4,11.7,257,Green,Black interior,Full leather interior,Cabriolet,2/3 doors,4,174699.0
Audi,RS6,Germany,2024,0,621,Automatic,Petrol,4x4,12.1,263,Grey,Black interior,Full leather interior,Station Wagon,4/5 doors,5,172649.0
Porsche,992,Germany,2024,0,389,Automatic,Petrol,4x2,9.6,218,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,172649.0
Mercedes-Benz,SL 43 AMG,Italy,2023,9000,375,Automatic,Petrol,4x4,7.7,187,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,172649.0
Porsche,992,Germany,2024,25,389,Automatic,Petrol,4x2,9.4,215,White,Black interior,Full leather interior,Coupe,2/3 doors,4,172599.0
Porsche,992,Italy,2023,35000,473,Automatic,Petrol,4x4,10.6,239,Black,Black interior,Alcantara interior,Coupe,2/3 doors,4,172599.0
Mercedes-Benz,GLS 63,Germany,2024,5991,603,Automatic,Petrol,4x4,13.4,304,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,172649.0
BMW,X6 M,Germany,2024,10,617,Automatic,Petrol,4x4,12.9,288,Grey,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,172649.0
Porsche,992,Germany,2024,32050,444,Automatic,Petrol,4x4,9.9,225,Green,Black interior,Part leather interior,Cabriolet,2/3 doors,4,172649.0
Porsche,992,Germany,2024,32050,444,Automatic,Petrol,4x4,9.9,225,4/5 doors,Black interior,Part leather interior,Cabriolet,2/3 doors,4,172649.0
Porsche,992,Germany,2024,28918,473,Automatic,Petrol,4x2,10.2,224,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,172649.0
Porsche,992,Germany,2022,11381,473,Automatic,Petrol,4x2,10.2,224,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,172599.0
Audi,RS6,Germany,2024,0,591,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,172599.0
Porsche,992,Germany,2022,38200,473,Automatic,Petrol,4x4,10.6,226,Grey,Grey interior,Full leather interior,Cabriolet,2/3 doors,4,172649.0
BMW,M8,Germany,2023,20,617,Automatic,Petrol,4x4,11.5,255,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,172649.0
Bentley,Continental GT,Germany,2018,57870,626,Automatic,Petrol,4x4,14.5,347,Blue,Other interior color,Full leather interior,Coupe,2/3 doors,4,172649.0
Mercedes-Benz,SL 63 AMG,Germany,2023,6000,577,Automatic,Petrol,4x2,7.7,187,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,2,172649.0
Bentley,Continental GT,Germany,2018,57870,626,Automatic,Petrol,4x4,14.5,347,4/5 doors,Other interior color,Full leather interior,Coupe,2/3 doors,4,172649.0
Mercedes-Benz,AMG GT,Germany,2023,8024,577,Automatic,Petrol,4x4,13.3,319,Black,Brown interior,Full leather interior,Coupe,2/3 doors,4,172599.0
Land Rover,Range Rover,Germany,2023,24000,523,Automatic,Petrol,4x4,11.4,273,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,172599.0
BMW,M4,Germany,2024,0,543,Automatic,Petrol,4x2,10.2,232,Black,Black interior,Full leather interior,Coupe,2/3 doors,4,170849.0
BMW,M3,Netherlands,2024,18000,543,Automatic,Petrol,4x4,10.0,248,Black,Other interior color,Full leather interior,Sedans / saloons,4/5 doors,5,170799.0
Porsche,992,France,2020,20283,444,Automatic,Petrol,4x2,9.8,223,White,Black interior,4/5 doors,Cabriolet,2/3 doors,4,170799.0
Porsche,992,Germany,2024,40,389,Automatic,Petrol,4x2,9.6,218,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,170749.0
Porsche,992,France,2019,33091,444,Automatic,Petrol,4x2,9.1,208,Black,4/5 doors,4/5 doors,Cabriolet,2/3 doors,4,170749.0
Porsche,992,Germany,2022,13370,473,Automatic,Petrol,4x2,10.2,224,Green,Grey interior,Full leather interior,Cabriolet,2/3 doors,4,170749.0
Porsche,992,Spain,2021,43050,444,Automatic,Petrol,4x4,9.9,227,Black,Other interior color,Other interior material,Coupe,2/3 doors,4,170749.0
Mercedes-Benz,CLE 53 AMG,Netherlands,2024,10,443,Automatic,Petrol,4x4,7.7,187,Black,Other interior color,Full leather interior,Coupe,2/3 doors,4,170749.0
Porsche,992,Italy,2021,13800,444,Automatic,Petrol,4x4,9.9,225,Grey,Other interior color,Full leather interior,Cabriolet,2/3 doors,4,170699.0
Mercedes-Benz,G 63 AMG,Italy,2022,39000,577,Automatic,Petrol,4x4,14.4,373,White,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,170649.0
Mercedes-Benz,GLS 600,Germany,2024,15000,550,Automatic,Petrol,4x4,7.7,187,Silver,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,170599.0
Audi,RS6,Germany,2024,6,591,Automatic,Petrol,4x4,12.1,263,Grey,Black interior,Full leather interior,Station Wagon,4/5 doors,5,170599.0
Audi,R8,Germany,2023,18082,612,Automatic,Petrol,4x4,13.3,304,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,2,170599.0
Aston Martin,DBX,Italy,2021,29691,543,Automatic,Petrol,4x4,11.8,323,Grey,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,170549.0
Toyota,Land Cruiser,Italy,2023,6500,295,Automatic,Diesel,4x4,7.7,187,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,170549.0
Porsche,992,Germany,2024,0,389,Automatic,Petrol,4x2,9.4,215,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4,170549.0
Audi,RS6,Germany,2024,0,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Alcantara interior,Station Wagon,4/5 doors,5,170499.0
BMW,X5 M,Germany,2024,0,617,Automatic,Petrol,4x4,13.1,291,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,170499.0
Porsche,992,Germany,2024,6950,444,Automatic,Petrol,4x2,9.8,223,Black,Beige interior,Full leather interior,Cabriolet,2/3 doors,4,170499.0
Land Rover,Range Rover,France,2024,10000,523,Automatic,Petrol,4x4,11.4,273,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,169299.0
Land Rover,Range Rover,Belgium,2024,10000,523,Automatic,Petrol,4x4,11.4,273,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,169299.0
Aston Martin,Vanquish Volante,Germany,2014,34000,565,Automatic,Petrol,4x2,7.7,187,Red,4/5 doors,4/5 doors,Cabriolet,2/3 doors,4,169299.0
Porsche,992,Germany,2024,10,389,Automatic,Petrol,4x2,9.4,215,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4,169299.0
Audi,RS6,Germany,2024,9860,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,169299.0
Audi,R8,Italy,2022,44435,612,Automatic,Petrol,4x4,13.3,304,Yellow,Other interior color,Other interior material,Cabriolet,2/3 doors,2,169299.0
Audi,RS6,Poland,2024,10,621,Automatic,Petrol,4x4,12.1,263,Red,4/5 doors,4/5 doors,Station Wagon,4/5 doors,4,169299.0
Mercedes-Benz,V 300,Germany,2023,11500,236,Automatic,Diesel,4x4,8.0,211,White,Black interior,Cloth interior,MPV/VAN,4/5 doors,7,169299.0
Porsche,Cayenne,Germany,2024,0,468,Automatic,Petrol,4x4,12.8,283,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,169249.0
Audi,RSQ8,Germany,2024,0,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,169249.0
Audi,RSQ8,Netherlands,2022,42658,591,Automatic,Petrol,4x4,12.1,277,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,169249.0
Ford,Bronco,Netherlands,2024,1,330,Automatic,Petrol,4x4,13.4,319,Red,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,169249.0
BMW,M8,Germany,2023,3500,617,Automatic,Petrol,4x4,10.7,255,Grey,Other interior color,Full leather interior,Cabriolet,2/3 doors,4,169249.0
Porsche,992,Germany,2023,17094,473,Automatic,Petrol,4x4,10.6,226,Grey,Grey interior,Full leather interior,Cabriolet,2/3 doors,4,169249.0
BMW,X5 M,Poland,2024,5,523,Automatic,Petrol,4x4,7.7,187,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,169249.0
Mercedes-Benz,S 450,Poland,2024,5,362,Automatic,Diesel,4x4,8.1,184,Black,4/5 doors,Full leather interior,Sedans / saloons,4/5 doors,5,169249.0
Porsche,992,Germany,2024,0,389,Automatic,Petrol,4x2,9.4,215,Silver,Black interior,Full leather interior,Coupe,2/3 doors,2,169199.0
BMW,M3,Spain,2024,1000,543,Automatic,Petrol,4x4,10.8,248,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,169199.0
Land Rover,Range Rover,France,2024,5000,460,Automatic,Other fuel type,4x2,7.7,16,4/5 doors,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,169199.0
Audi,R8,Germany,2023,11768,612,Automatic,Petrol,4x4,13.0,297,Yellow,Black interior,Full leather interior,Coupe,2/3 doors,2,167399.0
Audi,RS6,Germany,2024,10,621,Automatic,Petrol,4x4,12.1,263,Grey,Black interior,Full leather interior,Station Wagon,4/5 doors,5,167399.0
Audi,S8,Germany,2024,10,563,Automatic,Petrol,4x4,11.3,258,Green,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,167399.0
Audi,RS6,Germany,2024,50,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,167399.0
Porsche,992,Germany,2024,50,389,Automatic,Petrol,4x2,9.4,215,Black,4/5 doors,4/5 doors,Coupe,2/3 doors,4,167399.0
Mercedes-Benz,G 400,Germany,2023,19000,326,Automatic,Diesel,4x4,10.9,289,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,167399.0
Porsche,992,Germany,2024,0,389,Automatic,Petrol,4x2,9.6,218,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,167399.0
Porsche,Cayenne,Germany,2024,10,468,Automatic,Petrol,4x4,12.8,283,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,167399.0
Audi,RS6,Germany,2024,20,621,Automatic,Petrol,4x4,12.1,263,Silver,Black interior,Full leather interior,Station Wagon,4/5 doors,5,167399.0
Audi,RS6,Germany,2024,20,621,Automatic,Petrol,4x4,12.1,263,Grey,Black interior,Full leather interior,Station Wagon,4/5 doors,5,167349.0
Mercedes-Benz,G 63 AMG,Germany,2019,57564,577,Automatic,Petrol,4x4,14.4,343,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,167349.0
Aston Martin,DB11,Germany,2020,16532,630,Automatic,Petrol,4x2,11.1,265,Grey,Black interior,Full leather interior,Coupe,2/3 doors,2,167349.0
Porsche,992,Germany,2024,0,389,Automatic,Petrol,4x4,9.7,221,Silver,Black interior,Full leather interior,Cabriolet,2/3 doors,4,167349.0
BMW,M4,Germany,2024,0,543,Automatic,Petrol,4x4,10.2,232,Green,Other interior color,Full leather interior,Coupe,2/3 doors,4,167349.0
